,region,price,time,service,hist_price
19,QLD1,1.5,2019/01/26 00:20:00,raise_6s,1.5
20,QLD1,5.0,2019/01/26 00:20:00,raise_reg,5.05
21,SA1,0.44999999925494194,2019/01/26 00:20:00,lower_5min,0.45
22,SA1,0.06999999843537807,2019/01/26 00:20:00,lower_60s,0.07
23,SA1,0.029999999329447746,2019/01/26 00:20:00,lower_6s,0.03
24,SA1,3.950000001117587,2019/01/26 00:20:00,lower_reg,8.66648
25,SA1,5.0,2019/01/26 00:20:00,raise_5min,5.0
26,SA1,1.0,2019/01/26 00:20:00,raise_60s,0.99
27,SA1,1.5,2019/01/26 00:20:00,raise_6s,1.5
28,SA1,5.0,2019/01/26 00:20:00,raise_reg,5.05
29,TAS1,0.0,2019/01/26 00:20:00,lower_5min,0.0
30,TAS1,0.0,2019/01/26 00:20:00,lower_60s,0.05
31,TAS1,0.0,2019/01/26 00:20:00,lower_6s,0.03
32,TAS1,3.950000001117587,2019/01/26 00:20:00,lower_reg,3.95
33,TAS1,5.0,2019/01/26 00:20:00,raise_5min,8.9
34,TAS1,1.949999999254942,2019/01/26 00:20:00,raise_60s,2.95
35,TAS1,1.5,2019/01/26 00:20:00,raise_6s,2.0
36,TAS1,5.0,2019/01/26 00:20:00,raise_reg,8.95
37,VIC1,0.44999999925494194,2019/01/26 00:20:00,lower_5min,0.45
38,VIC1,0.06999999843537807,2019/01/26 00:20:00,lower_60s,0.07
39,VIC1,0.029999999329447746,2019/01/26 00:20:00,lower_6s,0.03
40,VIC1,3.950000001117587,2019/01/26 00:20:00,lower_reg,8.66648
41,VIC1,5.0,2019/01/26 00:20:00,raise_5min,5.0
42,VIC1,1.0,2019/01/26 00:20:00,raise_60s,0.99
43,VIC1,1.5,2019/01/26 00:20:00,raise_6s,1.5
44,VIC1,5.0,2019/01/26 00:20:00,raise_reg,5.05
0,NSW1,145.93320718593895,2019/01/03 15:40:00,energy,160.80838
1,QLD1,134.10999999940395,2019/01/03 15:40:00,energy,147.78002
2,SA1,173.59797388128936,2019/01/03 15:40:00,energy,186.86969
3,TAS1,143.92242402397096,2019/01/03 15:40:00,energy,156.53096000000002
4,VIC1,152.6212758384645,2019/01/03 15:40:00,energy,166.00205
5,NSW1,0.14000000059604645,2019/01/03 15:40:00,lower_5min,0.14
6,NSW1,0.029999999329447746,2019/01/03 15:40:00,lower_60s,0.03
7,NSW1,0.0,2019/01/03 15:40:00,lower_6s,0.0
8,NSW1,5.810000000521541,2019/01/03 15:40:00,lower_reg,5.95
9,NSW1,8.900000000372529,2019/01/03 15:40:00,raise_5min,8.9
10,NSW1,0.5,2019/01/03 15:40:00,raise_60s,0.5
11,NSW1,0.5,2019/01/03 15:40:00,raise_6s,0.5
12,NSW1,15.080000000074506,2019/01/03 15:40:00,raise_reg,23.98
13,QLD1,0.14000000059604645,2019/01/03 15:40:00,lower_5min,0.14
14,QLD1,0.029999999329447746,2019/01/03 15:40:00,lower_60s,0.03
15,QLD1,0.0,2019/01/03 15:40:00,lower_6s,0.0
16,QLD1,5.810000000521541,2019/01/03 15:40:00,lower_reg,5.95
17,QLD1,8.900000000372529,2019/01/03 15:40:00,raise_5min,8.9
18,QLD1,0.5,2019/01/03 15:40:00,raise_60s,0.5
19,QLD1,0.5,2019/01/03 15:40:00,raise_6s,0.5
20,QLD1,15.080000000074506,2019/01/03 15:40:00,raise_reg,23.98
21,SA1,0.14000000059604645,2019/01/03 15:40:00,lower_5min,0.14
22,SA1,0.029999999329447746,2019/01/03 15:40:00,lower_60s,0.03
23,SA1,0.0,2019/01/03 15:40:00,lower_6s,0.0
24,SA1,5.810000000521541,2019/01/03 15:40:00,lower_reg,5.95
25,SA1,8.900000000372529,2019/01/03 15:40:00,raise_5min,8.9
26,SA1,0.5,2019/01/03 15:40:00,raise_60s,0.5
27,SA1,0.5,2019/01/03 15:40:00,raise_6s,0.5
28,SA1,15.080000000074506,2019/01/03 15:40:00,raise_reg,23.98
29,TAS1,0.14000000059604645,2019/01/03 15:40:00,lower_5min,0.14
30,TAS1,0.029999999329447746,2019/01/03 15:40:00,lower_60s,0.03
31,TAS1,5.810000000521541,2019/01/03 15:40:00,lower_reg,5.95
32,TAS1,8.900000000372529,2019/01/03 15:40:00,raise_5min,8.9
33,TAS1,0.5,2019/01/03 15:40:00,raise_60s,0.5
34,TAS1,0.5,2019/01/03 15:40:00,raise_6s,0.5
35,TAS1,8.900000000372529,2019/01/03 15:40:00,raise_reg,8.9
36,VIC1,0.14000000059604645,2019/01/03 15:40:00,lower_5min,0.14
37,VIC1,0.029999999329447746,2019/01/03 15:40:00,lower_60s,0.03
38,VIC1,0.0,2019/01/03 15:40:00,lower_6s,0.0
39,VIC1,5.810000000521541,2019/01/03 15:40:00,lower_reg,5.95
40,VIC1,8.900000000372529,2019/01/03 15:40:00,raise_5min,8.9
41,VIC1,0.5,2019/01/03 15:40:00,raise_60s,0.5
42,VIC1,0.5,2019/01/03 15:40:00,raise_6s,0.5
43,VIC1,15.080000000074506,2019/01/03 15:40:00,raise_reg,23.98
0,NSW1,295.5300000011921,2019/01/14 14:45:00,energy,299.6
1,QLD1,118.0,2019/01/14 14:45:00,energy,121.00011
2,SA1,325.1627016365528,2019/01/14 14:45:00,energy,331.94922
3,TAS1,138.25,2019/01/14 14:45:00,energy,137.89
4,VIC1,335.6493844501674,2019/01/14 14:45:00,energy,344.59688
5,NSW1,0.14000000059604645,2019/01/14 14:45:00,lower_5min,0.14
6,NSW1,0.0,2019/01/14 14:45:00,lower_60s,0.0
7,NSW1,0.0,2019/01/14 14:45:00,lower_6s,0.0
8,NSW1,8.589999999850988,2019/01/14 14:45:00,lower_reg,8.73
9,NSW1,0.7300000004470348,2019/01/14 14:45:00,raise_5min,0.73
10,NSW1,0.5,2019/01/14 14:45:00,raise_60s,0.5
11,NSW1,0.7300000004470348,2019/01/14 14:45:00,raise_6s,0.73
12,NSW1,99.26999999955297,2019/01/14 14:45:00,raise_reg,100.0
13,QLD1,0.14000000059604645,2019/01/14 14:45:00,lower_5min,0.14
14,QLD1,0.0,2019/01/14 14:45:00,lower_60s,0.0
15,QLD1,0.0,2019/01/14 14:45:00,lower_6s,0.0
16,QLD1,8.589999999850988,2019/01/14 14:45:00,lower_reg,8.73
17,QLD1,0.7300000004470348,2019/01/14 14:45:00,raise_5min,0.73
18,QLD1,0.5,2019/01/14 14:45:00,raise_60s,0.5
19,QLD1,0.7300000004470348,2019/01/14 14:45:00,raise_6s,0.73
20,QLD1,99.26999999955297,2019/01/14 14:45:00,raise_reg,100.0
21,SA1,0.14000000059604645,2019/01/14 14:45:00,lower_5min,0.14
22,SA1,0.0,2019/01/14 14:45:00,lower_60s,0.0
23,SA1,0.0,2019/01/14 14:45:00,lower_6s,0.0
24,SA1,8.589999999850988,2019/01/14 14:45:00,lower_reg,8.73
25,SA1,0.7300000004470348,2019/01/14 14:45:00,raise_5min,0.73
26,SA1,0.5,2019/01/14 14:45:00,raise_60s,0.5
27,SA1,0.7300000004470348,2019/01/14 14:45:00,raise_6s,0.73
28,SA1,99.26999999955297,2019/01/14 14:45:00,raise_reg,100.0
29,TAS1,0.14000000059604645,2019/01/14 14:45:00,lower_5min,0.14
30,TAS1,0.07000000029802322,2019/01/14 14:45:00,lower_60s,0.07
31,TAS1,0.030000001192092896,2019/01/14 14:45:00,lower_6s,0.03
32,TAS1,5.810000002384186,2019/01/14 14:45:00,lower_reg,5.95
33,TAS1,0.0,2019/01/14 14:45:00,raise_5min,0.0
34,TAS1,0.0,2019/01/14 14:45:00,raise_60s,0.0
35,TAS1,0.0,2019/01/14 14:45:00,raise_6s,0.0
36,TAS1,0.0,2019/01/14 14:45:00,raise_reg,0.0
37,VIC1,0.14000000059604645,2019/01/14 14:45:00,lower_5min,0.14
38,VIC1,0.0,2019/01/14 14:45:00,lower_60s,0.0
39,VIC1,0.0,2019/01/14 14:45:00,lower_6s,0.0
40,VIC1,8.589999999850988,2019/01/14 14:45:00,lower_reg,8.73
41,VIC1,0.7300000004470348,2019/01/14 14:45:00,raise_5min,0.73
42,VIC1,0.5,2019/01/14 14:45:00,raise_60s,0.5
43,VIC1,0.7300000004470348,2019/01/14 14:45:00,raise_6s,0.73
44,VIC1,99.26999999955297,2019/01/14 14:45:00,raise_reg,100.0
0,NSW1,90.94876559451222,2019/01/26 21:55:00,energy,85.50838
1,QLD1,81.42999999970198,2019/01/26 21:55:00,energy,77.08073
2,SA1,114.3415363933891,2019/01/26 21:55:00,energy,84.78532
3,TAS1,151.36999999918044,2019/01/26 21:55:00,energy,161.89
4,VIC1,120.04616740718484,2019/01/26 21:55:00,energy,88.01
5,NSW1,0.44999999925494194,2019/01/26 21:55:00,lower_5min,0.45
6,NSW1,0.06999999843537807,2019/01/26 21:55:00,lower_60s,0.07
7,NSW1,0.029999997466802597,2019/01/26 21:55:00,lower_6s,0.03
8,NSW1,24.529999999329448,2019/01/26 21:55:00,lower_reg,24.98
9,NSW1,7.730000000447035,2019/01/26 21:55:00,raise_5min,7.73
10,NSW1,4.999999998137355,2019/01/26 21:55:00,raise_60s,10.0
11,NSW1,20.700000001117587,2019/01/26 21:55:00,raise_6s,20.7
12,NSW1,26.269999999552965,2019/01/26 21:55:00,raise_reg,34.0
13,QLD1,0.44999999925494194,2019/01/26 21:55:00,lower_5min,0.45
14,QLD1,0.06999999843537807,2019/01/26 21:55:00,lower_60s,0.07
15,QLD1,0.029999997466802597,2019/01/26 21:55:00,lower_6s,0.03
16,QLD1,24.529999999329448,2019/01/26 21:55:00,lower_reg,24.98
17,QLD1,7.730000000447035,2019/01/26 21:55:00,raise_5min,7.73
18,QLD1,4.999999998137355,2019/01/26 21:55:00,raise_60s,10.0
19,QLD1,20.700000001117587,2019/01/26 21:55:00,raise_6s,20.7
20,QLD1,26.269999999552965,2019/01/26 21:55:00,raise_reg,34.0
21,SA1,0.44999999925494194,2019/01/26 21:55:00,lower_5min,0.45
22,SA1,0.06999999843537807,2019/01/26 21:55:00,lower_60s,0.07
23,SA1,0.029999997466802597,2019/01/26 21:55:00,lower_6s,0.03
24,SA1,24.529999999329448,2019/01/26 21:55:00,lower_reg,24.98
25,SA1,7.730000000447035,2019/01/26 21:55:00,raise_5min,7.73
26,SA1,4.999999998137355,2019/01/26 21:55:00,raise_60s,10.0
27,SA1,20.700000001117587,2019/01/26 21:55:00,raise_6s,20.7
28,SA1,26.269999999552965,2019/01/26 21:55:00,raise_reg,34.0
29,TAS1,0.05999999865889549,2019/01/26 21:55:00,lower_5min,0.06
30,TAS1,0.06999999843537807,2019/01/26 21:55:00,lower_60s,0.07
31,TAS1,0.029999999329447746,2019/01/26 21:55:00,lower_6s,0.03
32,TAS1,6.060000000521541,2019/01/26 21:55:00,lower_reg,5.95
33,TAS1,0.0,2019/01/26 21:55:00,raise_5min,0.0
34,TAS1,0.0,2019/01/26 21:55:00,raise_60s,1.8
35,TAS1,0.0,2019/01/26 21:55:00,raise_6s,1.45
36,TAS1,0.04999999888241291,2019/01/26 21:55:00,raise_reg,8.95
37,VIC1,0.44999999925494194,2019/01/26 21:55:00,lower_5min,0.45
38,VIC1,0.06999999843537807,2019/01/26 21:55:00,lower_60s,0.07
39,VIC1,0.029999997466802597,2019/01/26 21:55:00,lower_6s,0.03
40,VIC1,24.529999999329448,2019/01/26 21:55:00,lower_reg,24.98
41,VIC1,7.730000000447035,2019/01/26 21:55:00,raise_5min,7.73
42,VIC1,4.999999998137355,2019/01/26 21:55:00,raise_60s,10.0
43,VIC1,20.700000001117587,2019/01/26 21:55:00,raise_6s,20.7
44,VIC1,26.269999999552965,2019/01/26 21:55:00,raise_reg,34.0
0,NSW1,65.38000000081956,2019/01/30 05:00:00,energy,68.42002
1,QLD1,60.26106278784573,2019/01/30 05:00:00,energy,63.063069999999996
2,SA1,150.85999999940395,2019/01/30 05:00:00,energy,131.61061999999998
3,TAS1,158.39937346242368,2019/01/30 05:00:00,energy,138.03795
4,VIC1,163.44376560486853,2019/01/30 05:00:00,energy,142.58872
5,NSW1,0.44999999925494194,2019/01/30 05:00:00,lower_5min,0.45
6,NSW1,0.07000000029802322,2019/01/30 05:00:00,lower_60s,0.07
7,NSW1,0.030000001192092896,2019/01/30 05:00:00,lower_6s,0.03
8,NSW1,5.550000000745058,2019/01/30 05:00:00,lower_reg,7.4393899999999995
9,NSW1,7.730000000447035,2019/01/30 05:00:00,raise_5min,8.0
10,NSW1,2.949999999254942,2019/01/30 05:00:00,raise_60s,2.95
11,NSW1,3.872727271169424,2019/01/30 05:00:00,raise_6s,4.6
12,NSW1,7.730000000447035,2019/01/30 05:00:00,raise_reg,8.95
13,QLD1,0.44999999925494194,2019/01/30 05:00:00,lower_5min,0.45
14,QLD1,0.07000000029802322,2019/01/30 05:00:00,lower_60s,0.07
15,QLD1,0.030000001192092896,2019/01/30 05:00:00,lower_6s,0.03
16,QLD1,5.550000000745058,2019/01/30 05:00:00,lower_reg,7.4393899999999995
17,QLD1,7.730000000447035,2019/01/30 05:00:00,raise_5min,8.0
18,QLD1,2.949999999254942,2019/01/30 05:00:00,raise_60s,2.95
19,QLD1,3.872727271169424,2019/01/30 05:00:00,raise_6s,4.6
20,QLD1,7.730000000447035,2019/01/30 05:00:00,raise_reg,8.95
21,SA1,0.44999999925494194,2019/01/30 05:00:00,lower_5min,0.45
22,SA1,0.07000000029802322,2019/01/30 05:00:00,lower_60s,0.07
23,SA1,0.030000001192092896,2019/01/30 05:00:00,lower_6s,0.03
24,SA1,5.550000000745058,2019/01/30 05:00:00,lower_reg,7.4393899999999995
25,SA1,7.730000000447035,2019/01/30 05:00:00,raise_5min,8.0
26,SA1,2.949999999254942,2019/01/30 05:00:00,raise_60s,2.95
27,SA1,3.872727271169424,2019/01/30 05:00:00,raise_6s,4.6
28,SA1,7.730000000447035,2019/01/30 05:00:00,raise_reg,8.95
29,TAS1,0.027786673977971077,2019/01/30 05:00:00,lower_5min,0.06
30,TAS1,0.0,2019/01/30 05:00:00,lower_60s,0.07
31,TAS1,0.0,2019/01/30 05:00:00,lower_6s,0.03
32,TAS1,5.550000000745058,2019/01/30 05:00:00,lower_reg,5.95
33,TAS1,7.730000000447035,2019/01/30 05:00:00,raise_5min,8.0
34,TAS1,2.949999999254942,2019/01/30 05:00:00,raise_60s,2.95
35,TAS1,3.872727271169424,2019/01/30 05:00:00,raise_6s,4.6
36,TAS1,7.730000000447035,2019/01/30 05:00:00,raise_reg,8.95
37,VIC1,0.44999999925494194,2019/01/30 05:00:00,lower_5min,0.45
38,VIC1,0.07000000029802322,2019/01/30 05:00:00,lower_60s,0.07
39,VIC1,0.030000001192092896,2019/01/30 05:00:00,lower_6s,0.03
40,VIC1,5.550000000745058,2019/01/30 05:00:00,lower_reg,7.4393899999999995
41,VIC1,7.730000000447035,2019/01/30 05:00:00,raise_5min,8.0
42,VIC1,2.949999999254942,2019/01/30 05:00:00,raise_60s,2.95
43,VIC1,3.872727271169424,2019/01/30 05:00:00,raise_6s,4.6
44,VIC1,7.730000000447035,2019/01/30 05:00:00,raise_reg,8.95
0,NSW1,118.20999999903142,2019/01/15 06:15:00,energy,120.0
1,QLD1,107.14159463904798,2019/01/15 06:15:00,energy,108.76398999999999
2,SA1,139.40173082612455,2019/01/15 06:15:00,energy,139.18212
3,TAS1,138.231500511989,2019/01/15 06:15:00,energy,140.36111
4,VIC1,142.78999999910593,2019/01/15 06:15:00,energy,145.0
5,NSW1,0.2000000011175871,2019/01/15 06:15:00,lower_5min,0.2
6,NSW1,0.07000000029802322,2019/01/15 06:15:00,lower_60s,0.07
7,NSW1,0.030000001192092896,2019/01/15 06:15:00,lower_6s,0.03
8,NSW1,13.800000000745058,2019/01/15 06:15:00,lower_reg,14.0
9,NSW1,2.7899999991059303,2019/01/15 06:15:00,raise_5min,2.79
10,NSW1,2.369999999180436,2019/01/15 06:15:00,raise_60s,2.37
11,NSW1,1.7400000002235174,2019/01/15 06:15:00,raise_6s,1.74
12,NSW1,8.199999999254942,2019/01/15 06:15:00,raise_reg,7.75397
13,QLD1,0.2000000011175871,2019/01/15 06:15:00,lower_5min,0.2
14,QLD1,0.07000000029802322,2019/01/15 06:15:00,lower_60s,0.07
15,QLD1,0.030000001192092896,2019/01/15 06:15:00,lower_6s,0.03
16,QLD1,13.800000000745058,2019/01/15 06:15:00,lower_reg,14.0
17,QLD1,2.7899999991059303,2019/01/15 06:15:00,raise_5min,2.79
18,QLD1,2.369999999180436,2019/01/15 06:15:00,raise_60s,2.37
19,QLD1,1.7400000002235174,2019/01/15 06:15:00,raise_6s,1.74
20,QLD1,8.199999999254942,2019/01/15 06:15:00,raise_reg,7.75397
21,SA1,0.2000000011175871,2019/01/15 06:15:00,lower_5min,0.2
22,SA1,0.07000000029802322,2019/01/15 06:15:00,lower_60s,0.07
23,SA1,0.030000001192092896,2019/01/15 06:15:00,lower_6s,0.03
24,SA1,13.800000000745058,2019/01/15 06:15:00,lower_reg,14.0
25,SA1,2.7899999991059303,2019/01/15 06:15:00,raise_5min,2.79
26,SA1,2.369999999180436,2019/01/15 06:15:00,raise_60s,2.37
27,SA1,1.7400000002235174,2019/01/15 06:15:00,raise_6s,1.74
28,SA1,8.199999999254942,2019/01/15 06:15:00,raise_reg,7.75397
29,TAS1,0.06000000052154064,2019/01/15 06:15:00,lower_5min,0.06
30,TAS1,0.07000000029802322,2019/01/15 06:15:00,lower_60s,0.07
31,TAS1,0.030000001192092896,2019/01/15 06:15:00,lower_6s,0.03
32,TAS1,5.889999998733401,2019/01/15 06:15:00,lower_reg,5.95
33,TAS1,8.900000000372529,2019/01/15 06:15:00,raise_5min,8.9
34,TAS1,2.949999999254942,2019/01/15 06:15:00,raise_60s,2.95
35,TAS1,5.549999998882413,2019/01/15 06:15:00,raise_6s,7.0
36,TAS1,15.707481790333986,2019/01/15 06:15:00,raise_reg,17.95
37,VIC1,0.2000000011175871,2019/01/15 06:15:00,lower_5min,0.2
38,VIC1,0.07000000029802322,2019/01/15 06:15:00,lower_60s,0.07
39,VIC1,0.030000001192092896,2019/01/15 06:15:00,lower_6s,0.03
40,VIC1,13.800000000745058,2019/01/15 06:15:00,lower_reg,14.0
41,VIC1,2.7899999991059303,2019/01/15 06:15:00,raise_5min,2.79
42,VIC1,2.369999999180436,2019/01/15 06:15:00,raise_60s,2.37
43,VIC1,1.7400000002235174,2019/01/15 06:15:00,raise_6s,1.74
44,VIC1,8.199999999254942,2019/01/15 06:15:00,raise_reg,7.75397
0,NSW1,151.1996249500662,2019/01/21 16:00:00,energy,166.49195
1,QLD1,136.0,2019/01/21 16:00:00,energy,147.73006
2,SA1,208.6918244957924,2019/01/21 16:00:00,energy,224.45408999999998
3,TAS1,182.6718703135848,2019/01/21 16:00:00,energy,200.38962
4,VIC1,192.20771883800626,2019/01/21 16:00:00,energy,210.86054
5,NSW1,0.0800000000745058,2019/01/21 16:00:00,lower_5min,0.08
6,NSW1,0.0,2019/01/21 16:00:00,lower_60s,0.0
7,NSW1,0.0,2019/01/21 16:00:00,lower_6s,0.0
8,NSW1,5.869999999180436,2019/01/21 16:00:00,lower_reg,6.0
9,NSW1,1.0,2019/01/21 16:00:00,raise_5min,1.0
10,NSW1,1.799999998882413,2019/01/21 16:00:00,raise_60s,1.8
11,NSW1,1.449999999254942,2019/01/21 16:00:00,raise_6s,1.45
12,NSW1,86.7336491998285,2019/01/21 16:00:00,raise_reg,87.73
13,QLD1,0.0800000000745058,2019/01/21 16:00:00,lower_5min,0.08
14,QLD1,0.0,2019/01/21 16:00:00,lower_60s,0.0
15,QLD1,0.0,2019/01/21 16:00:00,lower_6s,0.0
16,QLD1,5.869999999180436,2019/01/21 16:00:00,lower_reg,6.0
17,QLD1,1.0,2019/01/21 16:00:00,raise_5min,1.0
18,QLD1,1.799999998882413,2019/01/21 16:00:00,raise_60s,1.8
19,QLD1,1.449999999254942,2019/01/21 16:00:00,raise_6s,1.45
20,QLD1,86.7336491998285,2019/01/21 16:00:00,raise_reg,87.73
21,SA1,0.0800000000745058,2019/01/21 16:00:00,lower_5min,0.08
22,SA1,0.0,2019/01/21 16:00:00,lower_60s,0.0
23,SA1,0.0,2019/01/21 16:00:00,lower_6s,0.0
24,SA1,5.869999999180436,2019/01/21 16:00:00,lower_reg,6.0
25,SA1,1.0,2019/01/21 16:00:00,raise_5min,1.0
26,SA1,1.799999998882413,2019/01/21 16:00:00,raise_60s,1.8
27,SA1,1.449999999254942,2019/01/21 16:00:00,raise_6s,1.45
28,SA1,86.7336491998285,2019/01/21 16:00:00,raise_reg,87.73
29,TAS1,0.0800000000745058,2019/01/21 16:00:00,lower_5min,0.08
30,TAS1,0.0,2019/01/21 16:00:00,lower_60s,0.0
31,TAS1,5.869999999180436,2019/01/21 16:00:00,lower_reg,5.95
32,TAS1,1.0,2019/01/21 16:00:00,raise_5min,1.0
33,TAS1,1.799999998882413,2019/01/21 16:00:00,raise_60s,1.8
34,TAS1,1.449999999254942,2019/01/21 16:00:00,raise_6s,1.45
35,TAS1,1.0,2019/01/21 16:00:00,raise_reg,1.0
36,VIC1,0.0800000000745058,2019/01/21 16:00:00,lower_5min,0.08
37,VIC1,0.0,2019/01/21 16:00:00,lower_60s,0.0
38,VIC1,0.0,2019/01/21 16:00:00,lower_6s,0.0
39,VIC1,5.869999999180436,2019/01/21 16:00:00,lower_reg,6.0
40,VIC1,1.0,2019/01/21 16:00:00,raise_5min,1.0
41,VIC1,1.799999998882413,2019/01/21 16:00:00,raise_60s,1.8
42,VIC1,1.449999999254942,2019/01/21 16:00:00,raise_6s,1.45
43,VIC1,86.7336491998285,2019/01/21 16:00:00,raise_reg,87.73
0,NSW1,77.8899999987334,2019/01/15 03:15:00,energy,79.99
1,QLD1,71.5224604215473,2019/01/15 03:15:00,energy,73.45078000000001
2,SA1,79.62846546806395,2019/01/15 03:15:00,energy,79.06313
3,TAS1,141.5599999986589,2019/01/15 03:15:00,energy,143.38
4,VIC1,82.38859068974853,2019/01/15 03:15:00,energy,84.06341
5,NSW1,0.18999999947845936,2019/01/15 03:15:00,lower_5min,0.19
6,NSW1,0.07000000029802322,2019/01/15 03:15:00,lower_60s,0.07
7,NSW1,0.029999999329447746,2019/01/15 03:15:00,lower_6s,0.03
8,NSW1,14.81000000052154,2019/01/15 03:15:00,lower_reg,17.14925
9,NSW1,3.730000000447035,2019/01/15 03:15:00,raise_5min,3.73
10,NSW1,2.0,2019/01/15 03:15:00,raise_60s,0.79
11,NSW1,1.7399999983608723,2019/01/15 03:15:00,raise_6s,1.25
12,NSW1,10.269999999552965,2019/01/15 03:15:00,raise_reg,4.73
13,QLD1,0.18999999947845936,2019/01/15 03:15:00,lower_5min,0.19
14,QLD1,0.07000000029802322,2019/01/15 03:15:00,lower_60s,0.07
15,QLD1,0.029999999329447746,2019/01/15 03:15:00,lower_6s,0.03
16,QLD1,14.81000000052154,2019/01/15 03:15:00,lower_reg,17.14925
17,QLD1,3.730000000447035,2019/01/15 03:15:00,raise_5min,3.73
18,QLD1,2.0,2019/01/15 03:15:00,raise_60s,0.79
19,QLD1,1.7399999983608723,2019/01/15 03:15:00,raise_6s,1.25
20,QLD1,10.269999999552965,2019/01/15 03:15:00,raise_reg,4.73
21,SA1,0.18999999947845936,2019/01/15 03:15:00,lower_5min,0.19
22,SA1,0.07000000029802322,2019/01/15 03:15:00,lower_60s,0.07
23,SA1,0.029999999329447746,2019/01/15 03:15:00,lower_6s,0.03
24,SA1,14.81000000052154,2019/01/15 03:15:00,lower_reg,17.14925
25,SA1,3.730000000447035,2019/01/15 03:15:00,raise_5min,3.73
26,SA1,2.0,2019/01/15 03:15:00,raise_60s,0.79
27,SA1,1.7399999983608723,2019/01/15 03:15:00,raise_6s,1.25
28,SA1,10.269999999552965,2019/01/15 03:15:00,raise_reg,4.73
29,TAS1,0.18999999947845936,2019/01/15 03:15:00,lower_5min,0.19
30,TAS1,0.07000000029802322,2019/01/15 03:15:00,lower_60s,0.07
31,TAS1,0.029999999329447746,2019/01/15 03:15:00,lower_6s,0.03
32,TAS1,14.81000000052154,2019/01/15 03:15:00,lower_reg,17.14925
33,TAS1,10.669999998062849,2019/01/15 03:15:00,raise_5min,14.4
34,TAS1,3.6668799985200167,2019/01/15 03:15:00,raise_60s,4.95
35,TAS1,8.531176468357444,2019/01/15 03:15:00,raise_6s,10.271180000000001
36,TAS1,10.669999998062849,2019/01/15 03:15:00,raise_reg,14.4
37,VIC1,0.18999999947845936,2019/01/15 03:15:00,lower_5min,0.19
38,VIC1,0.07000000029802322,2019/01/15 03:15:00,lower_60s,0.07
39,VIC1,0.029999999329447746,2019/01/15 03:15:00,lower_6s,0.03
40,VIC1,14.81000000052154,2019/01/15 03:15:00,lower_reg,17.14925
41,VIC1,3.730000000447035,2019/01/15 03:15:00,raise_5min,3.73
42,VIC1,2.0,2019/01/15 03:15:00,raise_60s,0.79
43,VIC1,1.7399999983608723,2019/01/15 03:15:00,raise_6s,1.25
44,VIC1,10.269999999552965,2019/01/15 03:15:00,raise_reg,4.73
0,NSW1,131.92211087979376,2019/01/14 10:45:00,energy,132.47943999999998
1,QLD1,96.91000000014901,2019/01/14 10:45:00,energy,105.74002
2,SA1,151.2976742312312,2019/01/14 10:45:00,energy,150.2996
3,TAS1,136.16030065715313,2019/01/14 10:45:00,energy,137.43784
4,VIC1,144.39000000059605,2019/01/14 10:45:00,energy,145.0
5,NSW1,0.14000000059604645,2019/01/14 10:45:00,lower_5min,0.14
6,NSW1,0.029999999329447746,2019/01/14 10:45:00,lower_60s,0.03
7,NSW1,0.0,2019/01/14 10:45:00,lower_6s,0.0
8,NSW1,3.8100000005215406,2019/01/14 10:45:00,lower_reg,2.39
9,NSW1,0.7300000004470348,2019/01/14 10:45:00,raise_5min,0.73
10,NSW1,0.7299999985843897,2019/01/14 10:45:00,raise_60s,0.73
11,NSW1,0.7900000009685755,2019/01/14 10:45:00,raise_6s,0.79
12,NSW1,41.0,2019/01/14 10:45:00,raise_reg,41.73
13,QLD1,0.14000000059604645,2019/01/14 10:45:00,lower_5min,0.14
14,QLD1,0.029999999329447746,2019/01/14 10:45:00,lower_60s,0.03
15,QLD1,0.0,2019/01/14 10:45:00,lower_6s,0.0
16,QLD1,3.8100000005215406,2019/01/14 10:45:00,lower_reg,2.39
17,QLD1,0.7300000004470348,2019/01/14 10:45:00,raise_5min,0.73
18,QLD1,0.7299999985843897,2019/01/14 10:45:00,raise_60s,0.73
19,QLD1,0.7900000009685755,2019/01/14 10:45:00,raise_6s,0.79
20,QLD1,41.0,2019/01/14 10:45:00,raise_reg,41.73
21,SA1,0.14000000059604645,2019/01/14 10:45:00,lower_5min,0.14
22,SA1,0.029999999329447746,2019/01/14 10:45:00,lower_60s,0.03
23,SA1,0.0,2019/01/14 10:45:00,lower_6s,0.0
24,SA1,3.8100000005215406,2019/01/14 10:45:00,lower_reg,2.39
25,SA1,0.7300000004470348,2019/01/14 10:45:00,raise_5min,0.73
26,SA1,0.7299999985843897,2019/01/14 10:45:00,raise_60s,0.73
27,SA1,0.7900000009685755,2019/01/14 10:45:00,raise_6s,0.79
28,SA1,41.0,2019/01/14 10:45:00,raise_reg,41.73
29,TAS1,0.14000000059604645,2019/01/14 10:45:00,lower_5min,0.14
30,TAS1,0.029999999329447746,2019/01/14 10:45:00,lower_60s,0.03
31,TAS1,3.8100000005215406,2019/01/14 10:45:00,lower_reg,2.39
32,TAS1,0.7300000004470348,2019/01/14 10:45:00,raise_5min,0.73
33,TAS1,0.7299999985843897,2019/01/14 10:45:00,raise_60s,0.73
34,TAS1,0.7900000009685755,2019/01/14 10:45:00,raise_6s,0.79
35,TAS1,0.7300000004470348,2019/01/14 10:45:00,raise_reg,0.73
